PlaceID,Name,SimplifiedChineseName,TradionalChineseName,Province/City,Source,Longtitude,Latitude,Area,DistrictByArea,DongByArea,LongtitudeByArea,LatitudeByArea,중문원문,문제종류
1342,김포 현대프리미엄아울렛,金浦现代outlet,金浦現代outlet,Gyeonggi,2017 외래관광객실태조사,126.7856279,37.5994092,김포 현대프리미엄아울렛,김포시,고촌읍,126.7856279,37.5994092,,
1343,서울 풍물시장,首尔民俗跳蚤市场,首爾民俗跳蚤市場,Seoul,2017 외래관광객실태조사,127.0255106,37.5726757,서울 풍물시장,동대문구,신설동,127.0255106,37.5726757,,
1344,동화면세점,东和免税店,東和免稅店,Seoul,2017 외래관광객실태조사,126.976142,37.569635,동화면세점,종로구,신문로1가,126.976142,37.569635,,
1345,서울아산병원,首尔峨山医院,首爾峨山醫院,Seoul,2017 외래관광객실태조사,127.1081223,37.5265455,서울아산병원,송파구,풍납동,127.1081223,37.5265455,,
1346,강북구,江北区,江北區,Seoul,2017 외래관광객실태조사,127.0111839,37.6434801,강북구,강북구,수유동,127.0111839,37.6434801,,
1347,백령도,白翎岛,白翎島,Incheon,2017 외래관광객실태조사,124.6653814,37.9590027,백령도,옹진군,백령면,124.6653814,37.9590027,,
1348,금촌,金村,金村,Gyeonggi,2017 외래관광객실태조사,126.7702794,37.758708,금촌동,파주시,금촌동,126.7702794,37.758708,,
1349,연천군,涟川郡,漣川郡,Gyeonggi,2017 외래관광객실태조사,127.0275846,38.0964416,연천군,연천군,군남면,127.0275846,38.0964416,,
1350,경원대학교,暻園大学,暻園大學,Gyeonggi,2017 외래관광객실태조사,127.1288495,37.4507128,가천대학교,성남시 수정구,복정동,127.1288495,37.4507128,,
1351,인천연꽃마을,仁川莲花村,仁川蓮花村,Incheon,2017 외래관광객실태조사,126.6585298,37.4509282,인천연꽃마을,미추홀구,용현동,126.6585298,37.4509282,,
1352,메디플렉스 세종병원,Mediplex世宗医院,Mediplex世宗醫院,Incheon,2017 외래관광객실태조사,126.7368433,37.5321071,메디플렉스 세종병원,계양구,작전동,126.7368433,37.5321071,,
1353,인천상륙작전기념관,仁川登陆作战纪念馆,仁川登陸作戰紀念館,Incheon,2017 외래관광객실태조사,126.6542628,37.4196092,인천상륙작전기념관,연수구,옥련동,126.6542628,37.4196092,,
1354,웅진(해수욕장),瓮津(海水浴场),瓮津(海水浴場),Incheon,2017 외래관광객실태조사,124.6778869,37.9535884,옹진군,옹진군,백령면,124.6778869,37.9535884,,
1355,인천 동화마을,仁川童话村,仁川童話村,Incheon,2017 외래관광객실태조사,126.6205827,37.4776611,송월동 동화마을,중구,송월동3가,126.6205827,37.4776611,,
1356,영흥도,灵兴岛,靈興島,Incheon,2017 외래관광객실태조사,126.4627227,37.2636183,영흥도,옹진군,영흥면,126.4627227,37.2636183,,
1357,제부도,济扶岛,濟扶島,Gyeonggi,2017 외래관광객실태조사,126.6241539,37.1707991,제부도,화성시,서신면,126.6241539,37.1707991,,
1358,아라뱃길,京仁运河,京仁運河,Incheon,2017 외래관광객실태조사,126.605784,37.5568349,아라빛섬,서구,오류동,126.605784,37.5568349,,
1359,합정동,合井洞,合井洞,Seoul,2017 외래관광객실태조사,126.9111751,37.5483014,합정동,마포구,합정동,126.9111751,37.5483014,,
1360,옥수동,玉水洞,玉水洞,Seoul,2017 외래관광객실태조사,127.013956,37.5438285,옥수동,성동구,옥수동,127.013956,37.5438285,,
1361,정동,贞洞,貞洞,Seoul,2017 외래관광객실태조사,126.9731481,37.5666082,정동,중구,정동,126.9731481,37.5666082,,
1362,서초동,瑞草洞,瑞草洞,Seoul,2017 외래관광객실태조사,127.0167954,37.4883869,서초동,서초구,서초동,127.0167954,37.4883869,,
1363,당산동,堂山洞,堂山洞,Seoul,2017 외래관광객실태조사,126.9040058,37.5364736,당산동,영등포구,당산동,126.9040058,37.5364736,,
1364,모래네시장,莫莱内传统市场,莫萊內傳統市場,Incheon,2017 외래관광객실태조사,126.7214931,37.4541517,모래내시장,남동구,구월동,126.7214931,37.4541517,,
1365,정릉(북악스카이웨이등),贞陵（北岳天空路等）,貞陵（北岳天空路等）,Seoul,2017 외래관광객실태조사,126.9806646,37.6015529,북악스카이웨이,성북구,성북동,126.9806646,37.6015529,,
1366,동묘/동묘시장,东庙/东庙市场,東廟/東廟市場,Seoul,2017 외래관광객실태조사,,,동묘시장,종로구,숭인동,127.0176409,37.5732171,,
1367,마곡동,麻谷洞,麻谷洞,Seoul,2017 외래관광객실태조사,126.8298909,37.5706297,마곡동,강서구,마곡동,126.8298909,37.5706297,,
1368,서울 비밥공연장,首尔CHEF拌饭秀公演场,首爾CHEF拌飯秀公演場,Seoul,2017 외래관광객실태조사,127.063646,37.6542333,서울 비밥공연장,노원구,상계동,127.063646,37.6542333,,
1369,노원구(서울과학기술대학교),芦原区（首尔科学技术大学）,蘆原區（首爾科學技術大學）,Seoul,2017 외래관광객실태조사,127.0774813,37.6316684,서울과학기술대학교,노원구,공릉동,127.0774813,37.6316684,,
1370,SM타운,SM Town,SM Town,Seoul,2017 외래관광객실태조사,127.0595931,37.5113686,코엑스,강남구,삼성동,127.0595931,37.5113686,,
1371,개봉동,开峰洞,開峰洞,Seoul,2017 외래관광객실태조사,126.8519326,37.4942409,개봉동,구로구,개봉동,126.8519326,37.4942409,,
1372,고척동,高尺洞,高尺洞,Seoul,2017 외래관광객실태조사,126.858851,37.5031884,고척동,구로구,고척동,126.858851,37.5031884,,
1373,서울숲,首尔林,首爾林,Seoul,2017 외래관광객실태조사,127.0374424,37.5443878,서울숲,성동구,성수동1가,127.0374424,37.5443878,,
1374,하늘공원,空中公园,空中公園,Seoul,2017 외래관광객실태조사,126.8856819,37.5677554,하늘공원,마포구,상암동,126.8856819,37.5677554,,
1375,아차산,峨嵯山,峨嵯山,Seoul,2017 외래관광객실태조사,127.1037627,37.5715087,아차산,광진구,중곡동,127.1037627,37.5715087,,
1376,유네스코회관,UNESCO会馆,UNESCO會館,Seoul,2017 외래관광객실태조사,126.9837369,37.5634096,유네스코회관,중구,명동2가,126.9837369,37.5634096,,
1377,아이파크몰,I'Park Mall,I'Park Mall,Seoul,2017 외래관광객실태조사,126.9647528,37.5297133,아이파크몰,용산구,한강로3가,126.9647528,37.5297133,,
1378,북서울 꿈의 숲,北首尔梦之林,北首爾夢之林,Seoul,2017 외래관광객실태조사,127.0406246,37.6214313,북서울 꿈의 숲,강북구,번동,127.0406246,37.6214313,,
1379,강서구(서울),江西区 (首尔),江西區 (首爾),Seoul,2017 외래관광객실태조사,126.8070377,37.5617969,강서구,강서구,방화동,126.8070377,37.5617969,,
1380,포시즌스 호텔,首尔四季酒店,首爾四季酒店,Seoul,2017 외래관광객실태조사,126.9754143,37.57071,포시즌스 호텔,종로구,당주동,126.9754143,37.57071,,
1381,인왕산,仁王山,仁王山,Seoul,2017 외래관광객실태조사,126.9593042,37.5849489,인왕산,종로구,옥인동,126.9593042,37.5849489,,
1382,한성대학교,首尔大学,首爾大學,Seoul,2017 외래관광객실태조사,126.9511364,37.4593505,서울대학교,관악구,신림동,126.9511364,37.4593505,,
1383,강북삼성병원,江北三星医院,江北三星醫院,Seoul,2017 외래관광객실태조사,126.9674846,37.5683585,강북삼성병원,종로구,평동,126.9674846,37.5683585,,
1384,원자력병원(서울),原子能医院（首尔）,原子能醫院（首爾）,Seoul,2017 외래관광객실태조사,127.0826468,37.6294332,원자력병원(서울),노원구,공릉동,127.0826468,37.6294332,,
1385,순천향대학병원(한남동),顺天乡大学医院（汉南洞）,順天鄉大學醫院（漢南洞）,Seoul,2017 외래관광객실태조사,127.0043336,37.5339355,순천향대학교 서울병원,용산구,한남동,127.0043336,37.5339355,,
1386,응봉산,鹰峰山,鷹峰山,Seoul,2017 외래관광객실태조사,127.0298261,37.5481769,응봉산,성동구,응봉동,127.0298261,37.5481769,,
1387,캐나다대사관,加拿大大使馆,加拿大大使館,Seoul,2017 외래관광객실태조사,126.9708266,37.566855,캐나다대사관,중구,정동,126.9708266,37.566855,,
1388,신세계 백화점,新世界百货,新世界百貨,,2017 외래관광객실태조사,,,,,,,,,
1389,난타공연장,乱打秀公演场,亂打秀公演場,Seoul,2017 외래관광객실태조사,126.9836186,37.5635748,명동난타극장,중구,명동2가,126.9836186,37.5635748,,
1390,상계동,上溪洞,上溪洞,Seoul,2017 외래관광객실태조사,127.0703498,37.6729909,상계동,노원구,상계동,127.0703498,37.6729909,,
1391,명동/남대문/북창,明洞/南大门/北仓,明洞/南大門/北倉,Seoul,2018 외래관광객실태조사,,,명동,중구,남산동2가,126.9858296,37.55998,,
1392,"이태원 (이태원 세계 음식거리, 한남동)","梨泰院(梨泰院世界美食街, 汉南洞)","梨泰院(梨泰院世界美食街, 漢南洞)",Seoul,2018 외래관광객실태조사,,,이태원,용산구,이태원동,126.9925224,37.5385051,,
1393,동대문 패션타운,东大门时装中心,東大門時裝中心,Seoul,2018 외래관광객실태조사,127.0122873,37.5675841,동대문 패션타운,중구,신당동,127.0122873,37.5675841,,
1394,종로/청계,锺路/清溪,鍾路/清溪,Seoul,2018 외래관광객실태조사,,,청계천,중구,무교동,126.9786692,37.5691015,,
1395,잠실,蚕室,蠶室,Seoul,2018 외래관광객실태조사,127.1001336,37.5132612,잠실역,송파구,신천동,127.1001336,37.5132612,,
1396,코엑스,COEX,COEX,Seoul,2018 외래관광객실태조사,127.0595931,37.5113686,코엑스,강남구,삼성동,127.0595931,37.5113686,,
1397,여의도 (63빌딩),汝矣岛(63大厦),汝矣島 (63大廈),Seoul,2018 외래관광객실태조사,126.9401255,37.5197159,63빌딩,영등포구,여의도동,126.9401255,37.5197159,,
1398,한강/유람선,汉江/游船,漢江/遊覽船,Seoul,2018 외래관광객실태조사,,,한강유람선,영등포구,여의도동,126.9384944,37.5257811,,
1399,광화문광장,光化门广场,光化門廣場,Seoul,2018 외래관광객실태조사,,,광화문광장,종로구,세종로,126.9769117,37.572389,,
1400,신촌/홍대주변,新村/弘大周围,新村/弘大周邊,Seoul,2018 외래관광객실태조사,,,홍대거리,마포구,서교동,126.9241498,37.5558499,,
1401,DMC/월드컵경기장,DMC/世界杯体育场,DMC/世界盃體育場,Seoul,2018 외래관광객실태조사,126.8972735,37.5682617,월드컵 경기장,마포구,성산동,126.8972735,37.5682617,,
1402,청담동/압구정동,清潭洞/狎鸥亭洞,清潭洞/狎鷗亭洞,Seoul,2018 외래관광객실태조사,,,청담동,강남구,청담동,127.0479736,37.5233931,,
1403,가로수길,林荫树街,林蔭樹道,Seoul,2018 외래관광객실태조사,127.0228686,37.5210566,가로수길,강남구,신사동,127.0228686,37.5210566,,
1404,강남역,江南站,江南站,Seoul,2018 외래관광객실태조사,127.027619,37.497952,강남역,강남구,역삼동,127.027619,37.497952,,
1405,월미도,月尾岛,月尾島,Incheon,2018 외래관광객실태조사,126.5978148,37.4754003,월미도,중구,북성동1가,126.5978148,37.4754003,,
1406,송도,松岛,松島,Incheon,2018 외래관광객실태조사,126.6389202,37.3860959,송도,연수구,송도동,126.6389202,37.3860959,,
1407,강화 (전등사/석모도/평화전망대),江华岛(传灯寺/石母岛/和平展望台),江華島(傳燈寺/石母島/和平眺望臺),Incheon,2018 외래관광객실태조사,,,강화도,강화군,불은면,126.4511281,37.7131742,,
1408,공항주변 (바닷가)/인천대교/용궁사,机场周围(海边)/仁川大桥/龙宫寺,機場周邊(海邊)/仁川大橋/龍宮寺,Incheon,2018 외래관광객실태조사,,,영종도,중구,운남동,126.5358479,37.5000629,,
1409,"어시장(소래포구, 인천종합)","渔市场(苏来浦口, 仁川综合)","魚市場(蘇來浦口, 仁川綜合)",Incheon,2018 외래관광객실태조사,,,,,,,,,
1410,현대프리미엄아울렛/부평지하상가/엔타스면세점,现代PREMIUM OUTLET/富平地下街/Entas免税店,現代PREMIUM OUTLET/富平地下街/Entas免税店,Incheon,2018 외래관광객실태조사,,,,,,,,,
1411,무의도/팔미도/덕적도,舞衣岛/八尾岛/德积岛,舞衣島/八尾島/德積島,Incheon,2018 외래관광객실태조사,,,영종도,중구,운남동,126.5358479,37.5000629,,
1412,동두천,东豆川,東豆川,Gyeonggi,2018 외래관광객실태조사,127.0779171,37.916543,동두천시,동두천시,걸산동,127.0779171,37.916543,,
1413,"평택시 송탄 (국제 중앙시장, 신장 쇼핑몰)","平泽市 松炭(国际中央市场, 新场购物中心)","平澤市 松炭(國際中央市場, 新場購物中心)",Gyeonggi,2018 외래관광객실태조사,,,평택 송탄 로데오거리,평택시,신장동,127.0508323,37.076363,,
1414,"고양 (고양 킨텍스, 김치스쿨, 원마운트)",高阳(KINTEX/泡菜学校/ONE-MOUNT主题公园),高陽(KINTEX/泡菜學校/ONE MOUNT),Gyeonggi,2018 외래관광객실태조사,,,고양시,고양시 덕양구,주교동,126.8369961,37.6650719,,
1415,수원 화성,水原华城,水原華城,Gyeonggi,2018 외래관광객실태조사,127.0119379,37.2871202,수원화성,수원시 장안구,영화동,127.0119379,37.2871202,,
1416,에버랜드,爱宝乐园,愛寶樂園,Gyeonggi,2018 외래관광객실태조사,127.2025664,37.2939104,에버랜드,용인시 처인구,포곡읍,127.2025664,37.2939104,,
1417,"임진각, 제3땅굴/통일전망대/판문점","临津阁, 第三隧道/统一展望台/板门店","臨津閣, 第三地道/統一展望臺/板門店",Gyeonggi,2018 외래관광객실태조사,,,임진각,파주시,문산읍,126.7402185,37.8897444,,
1418,한국민속촌,韩国民俗村,韓國民俗村,Gyeonggi,2018 외래관광객실태조사,127.1181126,37.258939,한국민속촌,용인시 기흥구,보라동,127.1181126,37.258939,,
1419,서울랜드/서울대공원,首尔乐园/首尔大公园,首爾樂園/首爾大公園,Gyeonggi,2018 외래관광객실태조사,,,서울대공원,과천시,막계동,127.0170252,37.4275247,,
1420,헤이리 예술마을/프로방스마을,Heyri国际艺术村/普罗旺斯村,HEYRI藝術村/普羅旺斯村,Gyeonggi,2018 외래관광객실태조사,,,헤이리예술마을,파주시,탄현면,126.698722,37.7888414,,
1421,"쇼핑아울렛 (파주, 여주, 이천)","Outlet(坡州, 骊州, 利川)","購物Outlet(坡州, 驪州, 利川)",Gyeonggi,2018 외래관광객실태조사,,,,,,,,,
1422,성남 (판교/카페거리/남한산성),城南(板桥/咖啡街/南汉山城),城南(板橋/咖啡街/南漢山城),Gyeonggi,2018 외래관광객실태조사,,,성남시,성남시 분당구,삼평동,127.1162181,37.4073695,,
1423,포천 (허브 아일랜드),抱川(香草岛乐园),抱川(香草島樂園),Gyeonggi,2018 외래관광객실태조사,127.131773,37.9654806,포천 허브아일랜드,포천시,신북면,127.131773,37.9654806,,
1424,부천 (웅진 플레이 도시),富川(熊津游戏城),富川(熊津遊樂城),Gyeonggi,2018 외래관광객실태조사,126.7449357,37.4999116,부천 웅진플레이도시,부천시,상동,126.7449357,37.4999116,,
1425,양평 (두물머리/레일 바이크),杨平(两水头/铁路自行车),楊平(兩水頭/鐵路自行車),Gyeonggi,2018 외래관광객실태조사,,,양평군,양평군,용문면,127.5792445,37.5180465,,
1426,가평 (자라섬/쁘띠프랑스/아침고요 수목원),加平(龟岛/小法兰西/晨静园艺树木园),加平(鱉島/小法國村/晨靜樹木園),Gyeonggi,2018 외래관광객실태조사,,,가평군,가평군,가평읍,127.4502156,37.8184719,,
1427,안산 (대부도/시화호/별빛마을),鞍山(大釜岛/始华湖/星光村),安山(大阜島/始華湖/星光村),Gyeonggi,2018 외래관광객실태조사,,,안산시,안산시 단원구,고잔동,126.8308848,37.3218778,,
1428,스키장 (지산/양지/베어스타운/곤지암),滑雪场(芝山/阳智/熊城/昆池岩),滑雪場(芝山/陽智/熊城/昆池岩),Gyeonggi,2018 외래관광객실태조사,,,,,,,,,
1429,광명동굴,光明洞窟,光明洞窟,Gyeonggi,2018 외래관광객실태조사,126.8664882,37.4264887,광명동굴,광명시,가학동,126.8664882,37.4264887,,
1430,평택시 (송탄 로데오 거리),平泽(松丹路五岔口),平澤(松丹路五岔口),Gyeonggi,2018 외래관광객실태조사,127.0508323,37.076363,평택 송탄 로데오거리,평택시,신장동,127.0508323,37.076363,,
1431,"광진구 (건국 대학교, 건대 입구역)","广津区(建国大学, 建国大学入口站)","廣津區(建國大學, 建國大學入口站)",Seoul,2018 외래관광객실태조사,,,건대입구역,광진구,자양동,127.069276,37.540372,,
1432,"영등포 (타임 스퀘어, 영등포시장 등)","永登浦(时代广场, 永登浦市场等)","永登浦(時代廣場, 永登浦市場等)",Seoul,2018 외래관광객실태조사,,,영등포구,영등포구,영등포동2가,126.9101692,37.5223245,,
1433,"반포 (고속버스 터미널, 고투몰)","盘浦(高速巴士站, Goto Mall)","盤浦(高速巴士站, Goto Mall)",Seoul,2018 외래관광객실태조사,,,고투몰,서초구,잠원동,127.0050378,37.5062379,,
1434,합정/성수,合井/圣水,合井/聖水,Seoul,2018 외래관광객실태조사,,,,,,,,,
1435,마포,麻浦,麻浦,Seoul,2018 외래관광객실태조사,126.9082589,37.5593115,마포구,마포구,성산동,126.9082589,37.5593115,,
1436,서대문 (서대문 형무소),西大门(西大门刑务所),西大門(西大門刑務所),Seoul,2018 외래관광객실태조사,126.956071,37.574271,서대문 형무소,서대문구,현저동,126.956071,37.574271,,
1437,고려대학교,高丽大学,高麗大學,Seoul,2018 외래관광객실태조사,127.0324773,37.5893876,고려대학교,성북구,안암동5가,127.0324773,37.5893876,,
1438,서초 (현대 자동차 본사),瑞草(现代汽车总公司),瑞草(現代汽車總公司),Seoul,2018 외래관광객실태조사,127.0430687,37.4646651,현대 자동차 본사,서초구,양재동,127.0430687,37.4646651,,
1439,시흥동/독산,始兴洞/秃山,始興洞/禿山,Seoul,2018 외래관광객실태조사,,,독산역,금천구,가산동,126.889396,37.466107,,
1440,"흑석동 (중앙대, 중앙대 병원)","黑石洞(中央大学, 中央大学医院)","黑石洞(中央大學, 中央大學醫院)",Seoul,2018 외래관광객실태조사,,,중앙대학교,동작구,흑석동,126.9571012,37.5050881,,
1441,"노량진 (노량진 수산시장, 사육신묘)","鹭樑津(鹭樑津水产市场, 死六辰庙)","鷺樑津(鷺樑津水產市場, 死六辰廟)",Seoul,2018 외래관광객실태조사,,,노량진동,동작구,노량진동,126.9418959,37.5116108,,
1442,김포공항 주변,金浦机场周边,金浦機場周邊,Seoul,2018 외래관광객실태조사,126.8013282,37.5655383,김포공항,강서구,방화동,126.8013282,37.5655383,,
1443,삼성동,三圣洞,三聖洞,Seoul,2018 외래관광객실태조사,127.0561274,37.513975,삼성동,강남구,삼성동,127.0561274,37.513975,,
1444,서울역/서울로,首尔站/首尔路,首爾站/首爾路,Seoul,2018 외래관광객실태조사,126.972317,37.555946,서울역,중구,봉래동2가,126.972317,37.555946,,
1445,가산디지털,加山数码园区,加山數碼園區,Seoul,2018 외래관광객실태조사,126.882652,37.48144,가산디지털단지역,금천구,가산동,126.882652,37.48144,,
1446,신림/봉천/낙성대,新林/奉天/落星臺,新林/奉天/落星臺,Seoul,2018 외래관광객실태조사,,,관악구,관악구,신림동,126.9453359,37.4673709,,
1447,노원/상계,芦原/上溪,蘆原/上溪,Seoul,2018 외래관광객실태조사,,,노원구,노원구,중계동,127.075042,37.6525076,,
1448,충무로,忠武路,忠武路,Seoul,2018 외래관광객실태조사,126.9927416,37.5648394,충무로,중구,초동,126.9927416,37.5648394,,
1449,청량리,清凉里,清涼里,Seoul,2018 외래관광객실태조사,,,청량리역,동대문구,전농동,127.048958,37.581381,,
1450,양재 (양재 시민의 숲 등),良才(良才市民之林等),良才(良才市民之林等),Seoul,2018 외래관광객실태조사,127.035758,37.4710677,양재 시민의 숲,서초구,양재동,127.035758,37.4710677,,
1451,왕십리,往十里,往十里,Seoul,2018 외래관광객실태조사,127.0252724,37.568832,왕십리,성동구,상왕십리동,127.0252724,37.568832,,
1452,"이촌 (국립중앙박물관, 용산 가족공원)","二村(国立中央博物馆, 龙山家庭公园)","二村(國立中央博物館, 龍山家庭公園)",Seoul,2018 외래관광객실태조사,,,국립중앙박물관,용산구,용산동6가,126.9804702,37.5238506,,
1453,성북 (헤화문),城北(惠化门),城北(惠化門),Seoul,2018 외래관광객실태조사,127.0037323,37.587926,혜화문,종로구,혜화동,127.0037323,37.587926,,
1454,신라호텔,新罗饭店,新羅飯店,Seoul,2018 외래관광객실태조사,127.0052509,37.5559034,신라호텔,중구,장충동2가,127.0052509,37.5559034,,
1455,베스트웨스턴 뉴서울 호텔,新首尔饭店,新首爾飯店,Seoul,2018 외래관광객실태조사,126.9781164,37.5679974,뉴서울호텔,중구,태평로1가,126.9781164,37.5679974,,
1456,웨스턴 조선호텔,首尔威斯汀朝鲜饭店,首爾威斯汀朝鮮飯店,Seoul,2018 외래관광객실태조사,126.980058,37.564378,웨스틴조선호텔,중구,소공동,126.980058,37.564378,,
1457,신라면세점,新罗免税店,新羅免稅店,Seoul,2018 외래관광객실태조사,127.0078383,37.5568859,신라면세점,중구,장충동2가,127.0078383,37.5568859,,
1458,힐튼호텔,希尔顿饭店,希爾頓飯店,Seoul,2018 외래관광객실태조사,,,,,,,,,
1459,북한산,北汉山,北漢山,Seoul,2018 외래관광객실태조사,126.993333,37.660833,북한산,강북구,우이동,126.993333,37.660833,,
1460,세종대학교,世宗大学,世宗大學,Seoul,2018 외래관광객실태조사,127.0736345,37.5518018,세종대학교,광진구,군자동,127.0736345,37.5518018,,
1461,수유동,水逾洞,水逾洞,Seoul,2018 외래관광객실태조사,127.0073721,37.6383275,수유동,강북구,수유동,127.0073721,37.6383275,,
1462,오류/개봉,梧柳/开封,梧柳/開封,Seoul,2018 외래관광객실태조사,,,구로구,구로구,개봉동,126.8563336,37.4944134,,
1463,구로,九老,九老,Seoul,2018 외래관광객실태조사,126.8563336,37.4944134,구로구,구로구,개봉동,126.8563336,37.4944134,,
1464,목동,木洞,木洞,Seoul,2018 외래관광객실태조사,126.8745334,37.5360367,목동,양천구,목동,126.8745334,37.5360367,,
1465,상암동,上岩洞,上岩洞,Seoul,2018 외래관광객실태조사,126.8798744,37.5707485,상암동,마포구,상암동,126.8798744,37.5707485,,
1466,대림,大林,大林,Seoul,2018 외래관광객실태조사,126.8973155,37.4932246,대림역,영등포구,대림동,126.8973155,37.4932246,,
1467,당산동,堂山洞,堂山洞,Seoul,2018 외래관광객실태조사,126.9040058,37.5364736,당산동,영등포구,당산동,126.9040058,37.5364736,,
1468,봉은사,奉恩寺,奉恩寺,Seoul,2018 외래관광객실태조사,127.0573766,37.514852,봉은사,강남구,삼성동,127.0573766,37.514852,,
1469,연세대학교,延世大学,延世大學,Seoul,2018 외래관광객실태조사,126.9387066,37.5663937,연세대학교,서대문구,신촌동,126.9387066,37.5663937,,
1470,성균관대학교,成均馆大学,成均館大學,Seoul,2018 외래관광객실태조사,126.993606,37.588227,성균관대학교,종로구,명륜3가,126.993606,37.588227,,
1471,순천향대학교 서울병원,顺天乡大学首尔医院,順天鄉大學首爾醫院,Seoul,2018 외래관광객실태조사,127.0043336,37.5339355,순천향대학교 서울병원,용산구,한남동,127.0043336,37.5339355,,
1472,더 플라자 호텔,首尔广场傲途格精选饭店,首爾廣場傲途格精選飯店,Seoul,2018 외래관광객실태조사,126.9781534,37.5646452,더 플라자 호텔,중구,태평로2가,126.9781534,37.5646452,,
1473,K-POP로드,K-Star Road,K-Star Road,Seoul,2018 외래관광객실태조사,127.0420501,37.5274312,K-POP로드,강남구,청담동,127.0420501,37.5274312,,
1474,강남(sm타운 등),江南(SM Town等),江南(SM Town等),Seoul,2018 외래관광객실태조사,,,강남구,강남구,대치동,127.0629804,37.4966645,,
1475,강동구,江东区,江東區,Seoul,2018 외래관광객실태조사,127.1440351,37.5508094,강동구,강동구,명일동,127.1440351,37.5508094,,
1476,강서구,江西区,江西區,Seoul,2018 외래관광객실태조사,126.8070377,37.5617969,강서구,강서구,방화동,126.8070377,37.5617969,,
1477,성동구,城东区,城東區,Seoul,2018 외래관광객실태조사,127.0410394,37.5510171,성동구,성동구,성수동1가,127.0410394,37.5510171,,
1478,남영동/청파동/숙대입구,南营洞/青坡洞/淑大入口,南營洞/青坡洞/淑大入口,Seoul,2018 외래관광객실태조사,,,숙대입구역,용산구,갈월동,126.971987,37.545097,,
1479,사당동,舍堂洞,舍堂洞,Seoul,2018 외래관광객실태조사,126.9772568,37.4798074,사당동,동작구,사당동,126.9772568,37.4798074,,
1480,국기원,国技院,國技院,Seoul,2018 외래관광객실태조사,127.0302469,37.501965,국기원,강남구,역삼동,127.0302469,37.501965,,
1481,서울둘레길,首尔步道,首爾步道,Seoul,2018 외래관광객실태조사,,,,,,,,,
1482,방배동 (서래마을 등),方背洞(瑞来村等),方背洞(瑞來村等),Seoul,2018 외래관광객실태조사,126.9982698,37.4969306,서래마을,서초구,반포동,126.9982698,37.4969306,,
1483,망원동,望远洞,望遠洞,Seoul,2018 외래관광객실태조사,126.8998606,37.5554884,망원동,마포구,망원동,126.8998606,37.5554884,,
1484,고척스카이돔,高尺天空巨蛋,高尺天空巨蛋,Seoul,2018 외래관광객실태조사,126.8670082,37.498182,고척스카이돔,구로구,고척동,126.8670082,37.498182,,
1485,송파,松坡,松坡,Seoul,2018 외래관광객실태조사,127.1152992,37.5056205,송파구,송파구,송파동,127.1152992,37.5056205,,
1486,등촌동,登村洞,登村洞,Seoul,2018 외래관광객실태조사,126.8559611,37.5575223,등촌동,강서구,등촌동,126.8559611,37.5575223,,
1487,현대아산병원,现代峨山医院,現代峨山醫院,Seoul,2018 외래관광객실태조사,127.1081223,37.5265455,서울아산병원,송파구,풍납동,127.1081223,37.5265455,,
1488,을지로,乙支路,乙支路,Seoul,2018 외래관광객실태조사,126.9954924,37.5660286,을지로,중구,을지로4가,126.9954924,37.5660286,,
1489,회기동(경희대학교),回基洞(庆熙大学),回基洞(慶熙大學),Seoul,2018 외래관광객실태조사,127.0518435,37.5968367,경희대학교,동대문구,회기동,127.0518435,37.5968367,,
1490,이화여대,梨花女子大学,梨花女子大學,Seoul,2018 외래관광객실태조사,126.9468339,37.5618588,이화여자대학교,서대문구,대현동,126.9468339,37.5618588,,
1491,서울대부속병원,首尔大学附属医院,首爾大學附屬醫院,Seoul,2018 외래관광객실태조사,126.9990602,37.5795427,서울대학교병원,종로구,연건동,126.9990602,37.5795427,,
1492,서울대학교,首尔大学,首爾大學,Seoul,2018 외래관광객실태조사,126.9511364,37.4593505,서울대학교,관악구,신림동,126.9511364,37.4593505,,
1493,한양대학교,汉阳大学,漢陽大學,Seoul,2018 외래관광객실태조사,127.0454092,37.5571759,한양대학교,성동구,행당동,127.0454092,37.5571759,,
1494,쉐라톤 워커힐 호텔,华克山庄首尔大酒店,華克山莊首爾大酒店,Seoul,2018 외래관광객실태조사,127.1108905,37.5552126,그랜드 워커힐 서울,광진구,광장동,127.1108905,37.5552126,,
1495,한전아트센터,韩电艺术中心,韓電藝術中心,Seoul,2018 외래관광객실태조사,127.0279981,37.4856988,한전아트센터,서초구,서초동,127.0279981,37.4856988,,
1496,대학로/혜화동,大学路/惠化洞,大學路/惠化洞,Seoul,2018 외래관광객실태조사,,,대학로,종로구,연건동,127.0016013,37.5782763,,
1497,신도림,新道林,新道林,Seoul,2018 외래관광객실태조사,126.8915131,37.5089833,신도림역,구로구,신도림동,126.8915131,37.5089833,,
1498,마곡,马谷,馬谷,Seoul,2018 외래관광객실태조사,126.8298909,37.5706297,마곡동,강서구,마곡동,126.8298909,37.5706297,,
1499,관악산,冠岳山,冠岳山,Seoul,2018 외래관광객실태조사,126.9610024,37.4429385,관악산,관악구,신림동,126.9610024,37.4429385,,
1500,선릉/역삼,宣陵,宣陵,Seoul,2018 외래관광객실태조사,127.045531,37.5087078,선릉,강남구,삼성동,127.045531,37.5087078,,
